size,trial,adds,muls,time_seconds
921,9,847593,0,0.016503334
921,10,847593,0,0.016671833
931,1,866091,0,0.022828167
931,2,866091,0,0.081173709
931,3,866091,0,0.0170415
931,4,866091,0,0.016894917
931,5,866091,0,0.016684542
931,6,866091,0,0.017069458
931,7,866091,0,0.017269208
931,8,866091,0,0.085301583
931,9,866091,0,0.016953167
931,10,866091,0,0.017068125
941,1,884791,0,0.017675375
941,2,884791,0,0.018442875
941,3,884791,0,0.017887125
941,4,884791,0,0.090600167
941,5,884791,0,0.017765916
941,6,884791,0,0.017600291
941,7,884791,0,0.017840416
941,8,884791,0,0.017673458
941,9,884791,0,0.017960667
941,10,884791,0,0.088075875
951,1,903679,0,0.017681416
951,2,903679,0,0.018097708
951,3,903679,0,0.018054375
951,4,903679,0,0.017852625
951,5,903679,0,0.017680292
951,6,903679,0,0.088532166
951,7,903679,0,0.017626166
951,8,903679,0,0.017543333
951,9,903679,0,0.017670459
951,10,903679,0,0.017783459
961,1,922755,0,0.016144625
961,2,922755,0,0.087138375
961,3,922755,0,0.016270167
961,4,922755,0,0.016347542
961,5,922755,0,0.017583417
961,6,922755,0,0.0165265
961,7,922755,0,0.016249
961,8,922755,0,0.08532625
961,9,922755,0,0.016017541
961,10,922755,0,0.016021167
971,1,942061,0,0.017531083
971,2,942061,0,0.018156875
971,3,942061,0,0.017445625
971,4,942061,0,0.087038041
971,5,942061,0,0.017420917
971,6,942061,0,0.017502625
971,7,942061,0,0.0172855
971,8,942061,0,0.017642959
971,9,942061,0,0.024371
971,10,942061,0,0.087225625
981,1,961551,0,0.018048792
981,2,961551,0,0.01940175
981,3,961551,0,0.017889625
981,4,961551,0,0.018751167
981,5,961551,0,0.024055417
981,6,961551,0,0.08143
981,7,961551,0,0.01763125
981,8,961551,0,0.018086333
981,9,961551,0,0.018024833
981,10,961551,0,0.017963125
991,1,981225,0,0.087996709
991,2,981225,0,0.019058458
991,3,981225,0,0.019459542
991,4,981225,0,0.019020583
991,5,981225,0,0.01938825
991,6,981225,0,0.019216375
991,7,981225,0,0.081966
991,8,981225,0,0.02124475
991,9,981225,0,0.0191525
991,10,981225,0,0.019189042
1001,1,1001111,0,0.019649125
1001,2,1001111,0,0.09164025
1001,3,1001111,0,0.020107459
1001,4,1001111,0,0.019569875
1001,5,1001111,0,0.019567625
1001,6,1001111,0,0.019360625
1001,7,1001111,0,0.025547375
1001,8,1001111,0,0.083844416
1001,9,1001111,0,0.019505708
1001,10,1001111,0,0.019464125
1011,1,1021183,0,0.020460291
1011,2,1021183,0,0.02076425
1011,3,1021183,0,0.089173667
1011,4,1021183,0,0.020051958
1011,5,1021183,0,0.020124625
1011,6,1021183,0,0.020102625
1011,7,1021183,0,0.020332042
1011,8,1021183,0,0.089523833
1011,9,1021183,0,0.020066625
1011,10,1021183,0,0.020061
1021,1,1041443,0,0.020708875
1021,2,1041443,0,0.021007459
1021,3,1041443,0,0.027457208
1021,4,1041443,0,0.020924083
1021,5,1041443,0,0.023962583
1021,6,1041443,0,0.020787708
1021,7,1041443,0,0.023555583
1021,8,1041443,0,0.026783875
1021,9,1041443,0,0.094978584
1021,10,1041443,0,0.021966584
1031,1,1061982,0,0.031503208
1031,2,1061982,0,0.036651
1031,3,1061982,0,0.095896459
1031,4,1061982,0,0.021736916
1031,5,1061982,0,0.021706333
1031,6,1061982,0,0.021435458
1031,7,1061982,0,0.021647667
1031,8,1061982,0,0.02785175
1031,9,1061982,0,0.022026041
1031,10,1061982,0,0.02156925
1040,1,1080656,0,0.02583625
1040,2,1080656,0,0.028786333
1040,3,1080656,0,0.086936458
1040,4,1080656,0,0.023328291
1040,5,1080656,0,0.028511292
1040,6,1080656,0,0.0876435
1040,7,1080656,0,0.022818334
1040,8,1080656,0,0.024199542
1040,9,1080656,0,0.028183959
1040,10,1080656,0,0.08546575
